index:0 	label:0.0 	priority:-277.76718307285756
index:3276 	label:0.0 	priority:-785.6774510130647
index:3277 	label:0.0 	priority:-473.1024479552558
index:3278 	label:0.0 	priority:-921.6658946620628
index:3279 	label:0.0 	priority:-343.2083409600277
index:3280 	label:0.0 	priority:-330.6692859438
index:3281 	label:0.0 	priority:-1409.1517339447826
index:3282 	label:0.0 	priority:-1497.4740403407357
index:3283 	label:0.0 	priority:-1492.5218398761685
index:3284 	label:0.0 	priority:-207.83106297365023
index:3285 	label:0.0 	priority:-551.0390965703747
index:3286 	label:0.0 	priority:-57.44032200795535
index:3287 	label:0.0 	priority:-344.0175362048252
index:3288 	label:0.0 	priority:-265.27933229424644
index:3289 	label:0.0 	priority:-805.1611216266414
index:3290 	label:0.0 	priority:-57.44032200795535
index:3291 	label:0.0 	priority:-329.0081551427779
index:3292 	label:0.0 	priority:-473.1024479552558
index:3293 	label:0.0 	priority:-1203.7364010830722
index:3294 	label:0.0 	priority:-207.83106297365023
index:3295 	label:0.0 	priority:-1224.5788360939584
index:3296 	label:0.0 	priority:-1232.451025973156
index:3297 	label:0.0 	priority:-57.44032200795535
index:3298 	label:0.0 	priority:-628.9757451854936
index:3299 	label:0.0 	priority:-777.8053799388731
index:3300 	label:0.0 	priority:-453.4156239561931
index:3301 	label:0.0 	priority:-51.95776574341256
index:3302 	label:0.0 	priority:-907.3987843172159
index:3303 	label:0.0 	priority:-1407.473865148532
index:3304 	label:0.0 	priority:-922.4115041058179
index:3305 	label:0.0 	priority:-317.22915072501814
index:3306 	label:0.0 	priority:-1369.6033516342866
index:3307 	label:0.0 	priority:-239.29250210989932
index:3308 	label:0.0 	priority:-725.7859863356615
index:3309 	label:0.0 	priority:-1181.40562443085
index:3310 	label:0.0 	priority:-551.0390965703747
index:3311 	label:0.0 	priority:-356.5439351430944
index:3312 	label:0.0 	priority:-229.4591977619931
index:3313 	label:0.0 	priority:-337.72547733218164
index:3314 	label:0.0 	priority:-57.44032200795535
index:3315 	label:0.0 	priority:-1350.9019093287266
index:3316 	label:0.0 	priority:-1384.5273463683445
index:3317 	label:0.0 	priority:-57.44032200795535
index:3318 	label:0.0 	priority:-1325.475379889948
index:3319 	label:0.0 	priority:-887.6626098219866
index:3320 	label:0.0 	priority:-1315.9911096749713
index:3321 	label:0.0 	priority:-630.4156268087509
index:3322 	label:0.0 	priority:-51.95776574341256
index:3323 	label:0.0 	priority:-244.19560362619066
index:3324 	label:0.0 	priority:-1478.2414674705888
index:3325 	label:0.0 	priority:-493.59877456242015
index:3326 	label:0.0 	priority:-616.3327638601572
index:3327 	label:0.0 	priority:-71.3288299086706
index:3328 	label:0.0 	priority:-1135.9102854598684
index:3329 	label:0.0 	priority:-577.017979442081
index:3330 	label:0.0 	priority:-507.18949686955017
index:3331 	label:0.0 	priority:-239.29250210989932
index:3332 	label:0.0 	priority:-51.95776574341256
index:3333 	label:0.0 	priority:-503.1104420030646
index:3334 	label:0.0 	priority:-1317.8768762668444
index:3335 	label:0.0 	priority:-1122.6534829177356
index:3336 	label:0.0 	priority:-239.29250210989932
index:3337 	label:0.0 	priority:-52.722021736042805
index:3338 	label:0.0 	priority:-255.43808063369937
index:3339 	label:0.0 	priority:-1304.3776009015812
index:3340 	label:0.0 	priority:-57.44032200795535
index:3341 	label:0.0 	priority:-914.7434567742627
index:3342 	label:0.0 	priority:-1090.1954352783698
index:3343 	label:0.0 	priority:-123.28659565208316
index:3344 	label:0.0 	priority:-1209.340109212124
index:3345 	label:0.0 	priority:-1574.9628694876023
index:3346 	label:0.0 	priority:-1115.2970791817668
index:3347 	label:0.0 	priority:-51.957765753981356
index:3348 	label:0.0 	priority:-1324.9600730848492
index:3349 	label:0.0 	priority:-1252.4689341064443
index:3350 	label:0.0 	priority:-109.39808775136791
index:3351 	label:0.0 	priority:-83.41920487966163
index:3352 	label:0.0 	priority:-1154.8498507728361
index:3353 	label:0.0 	priority:-1517.0886014910752
index:3354 	label:0.0 	priority:-1505.5932797301932
index:3355 	label:0.0 	priority:-658.1798607772404
index:3356 	label:0.0 	priority:-57.44921511199225
index:3357 	label:0.0 	priority:-1044.637871132794
index:3358 	label:0.0 	priority:-278.9766485850447
index:3359 	label:0.0 	priority:-1171.0744119708452
index:3360 	label:0.0 	priority:-1405.967892286827
index:3361 	label:0.0 	priority:-181.85218010194396
index:3362 	label:0.0 	priority:-1316.2311792085904
index:3363 	label:0.0 	priority:-187.33473636648677
index:3364 	label:0.0 	priority:-727.4087204077758
index:3365 	label:0.0 	priority:-57.44032200795535
index:3366 	label:0.0 	priority:-602.9968623137872
index:3367 	label:0.0 	priority:-822.6534646915288
index:3368 	label:0.0 	priority:-1197.9380849847248
index:3369 	label:0.0 	priority:-57.44032200795535
index:3370 	label:0.0 	priority:-317.22915072501814
index:3371 	label:0.0 	priority:-792.8855845441834
index:3372 	label:0.0 	priority:-307.3958463771119
index:3373 	label:0.0 	priority:-279.15989288232083
index:3374 	label:0.0 	priority:-149.26547852378945
index:3375 	label:0.0 	priority:-171.78073229328598
index:3376 	label:0.0 	priority:-602.9968623137872
index:3377 	label:0.0 	priority:-161.3558534947805
index:3378 	label:0.0 	priority:-1447.171505456899
index:3379 	label:0.0 	priority:-149.26547852378945
index:3380 	label:0.0 	priority:-233.0502026101919
index:3381 	label:0.0 	priority:-763.7732610603161
index:3382 	label:0.0 	priority:-499.0813308269621
index:3383 	label:0.0 	priority:-1442.1251803450714
index:3384 	label:0.0 	priority:-640.6337779356128
index:3385 	label:0.0 	priority:-635.0342061657171
index:3386 	label:0.0 	priority:-187.33595565173903
index:3387 	label:0.0 	priority:-51.95776574341256
index:3388 	label:0.0 	priority:-57.44032200795535
index:3389 	label:0.0 	priority:-311.74659446047536
index:3390 	label:0.0 	priority:-207.83106297365023
index:3391 	label:0.0 	priority:-557.1222398047913
index:3392 	label:0.0 	priority:-213.31361923819304
index:3393 	label:0.0 	priority:-706.9123938006123
index:3394 	label:0.0 	priority:-205.50507375075784
index:3395 	label:0.0 	priority:-984.1884417792535
index:3396 	label:0.0 	priority:-311.74659446047536
index:3397 	label:0.0 	priority:-51.95776574341256
index:3398 	label:0.0 	priority:-633.0309487383025
index:3399 	label:0.0 	priority:-51.95776574341256
index:3400 	label:0.0 	priority:-1205.8592366042574
index:3401 	label:0.0 	priority:-1468.0733286380803
index:3402 	label:0.0 	priority:-1570.5119767201368
index:3403 	label:0.0 	priority:-1200.5111683630316
index:3404 	label:0.0 	priority:-51.95776574341256
index:3405 	label:0.0 	priority:-57.44032200795535
index:3406 	label:0.0 	priority:-833.8959416990376
index:3407 	label:0.0 	priority:-57.44032200795535
index:3408 	label:0.0 	priority:-389.6832430755942
index:3409 	label:0.0 	priority:-421.14468221184325
index:3410 	label:0.0 	priority:-732.8912766723187
index:3411 	label:0.0 	priority:-187.33473636648677
index:3412 	label:0.0 	priority:-654.9546280571998
index:3413 	label:0.0 	priority:-343.2080335967244
index:3414 	label:0.0 	priority:-1253.9088157297017
index:3415 	label:0.0 	priority:-967.2103769437739
index:3416 	label:0.0 	priority:-1512.257762823507
index:3417 	label:0.0 	priority:-966.7012225176752
index:3418 	label:0.0 	priority:-816.2613826037046
index:3419 	label:0.0 	priority:-1319.9270795273876
index:3420 	label:0.0 	priority:-671.7156971610738
index:3421 	label:0.0 	priority:-259.7888287170628
index:3422 	label:0.0 	priority:-122.04124927357266
index:3423 	label:0.0 	priority:-333.3747292488182
index:3424 	label:0.0 	priority:-1146.992296407304
index:3425 	label:0.0 	priority:-317.22915072501814
index:3426 	label:0.0 	priority:-161.3558534947805
index:3427 	label:0.0 	priority:-807.2866798121747
index:3428 	label:0.0 	priority:-57.44032200795535
index:3429 	label:0.0 	priority:-395.16579934013697
index:3430 	label:0.0 	priority:-826.9735053997648
index:3431 	label:0.0 	priority:-1194.7906249254956
index:3432 	label:0.0 	priority:-1039.1553148682513
index:3433 	label:0.0 	priority:-51.95776574341256
index:3434 	label:0.0 	priority:-330.56505227138814
index:3435 	label:0.0 	priority:-51.95776574341256
index:3436 	label:0.0 	priority:-57.44032200795535
index:3437 	label:0.0 	priority:-1211.4813305973514
index:3438 	label:0.0 	priority:-1388.6554073376192
index:3439 	label:0.0 	priority:-955.602356488008
index:3440 	label:0.0 	priority:-504.2634664805163
index:3441 	label:0.0 	priority:-162.79573511803784
index:3442 	label:0.0 	priority:-1304.4266998498567
index:3443 	label:0.0 	priority:-187.33473636648677
index:3444 	label:0.0 	priority:-689.9186643919127
index:3445 	label:0.0 	priority:-57.44032200795535
index:3446 	label:0.0 	priority:-259.7888287170628
index:3447 	label:0.0 	priority:-57.44032200795535
index:3448 	label:0.0 	priority:-524.1934926322795
index:3449 	label:0.0 	priority:-1291.6667030191677
index:3450 	label:0.0 	priority:-57.44032200795535
index:3451 	label:0.0 	priority:-447.1235650835495
index:3452 	label:0.0 	priority:-291.25026785331187
index:3453 	label:0.0 	priority:-1384.4205837693412
index:3454 	label:0.0 	priority:-1350.9019093287266
index:3455 	label:0.0 	priority:-291.25026785331187
index:3456 	label:0.0 	priority:-1043.1054628745312
index:3457 	label:0.0 	priority:-51.95776574341256
index:3458 	label:0.0 	priority:-343.2080335967244
index:3459 	label:0.0 	priority:-961.2186662531324
index:3460 	label:0.0 	priority:-311.74659446047536
index:3461 	label:0.0 	priority:-699.7028697915433
index:3462 	label:0.0 	priority:-52.10081058606469
index:3463 	label:0.0 	priority:-52.10081058606469
index:3464 	label:0.0 	priority:-52.10081058606469
index:3465 	label:0.0 	priority:-389.6832430755942
index:3466 	label:0.0 	priority:-403.12337829437604
index:3467 	label:0.0 	priority:-845.1691276702012
index:3468 	label:0.0 	priority:-1506.775206558964
index:3469 	label:0.0 	priority:-51.96115198448096
index:3470 	label:0.0 	priority:-57.44032200795535
index:3471 	label:0.0 	priority:-818.6012568454233
index:3472 	label:0.0 	priority:-187.33473636648677
index:3473 	label:0.0 	priority:-31.461439136249073
index:3474 	label:0.0 	priority:-699.7519687398188
index:3475 	label:0.0 	priority:-187.33473636648677
index:3476 	label:0.0 	priority:-147.23493821065682
index:3477 	label:0.0 	priority:-265.4381337470658
index:3478 	label:0.0 	priority:-473.1024479552558
index:3479 	label:0.0 	priority:-541.2057922224685
index:3480 	label:0.0 	priority:-1013.1764319965449
index:3481 	label:0.0 	priority:-57.44032200795535
index:3482 	label:0.0 	priority:-375.5623277914706
index:3483 	label:0.0 	priority:-239.29250210989932
index:3484 	label:0.0 	priority:-168.27829138258062
index:3485 	label:0.0 	priority:-1435.130616816489
index:3486 	label:0.0 	priority:-311.74659446047536
index:3487 	label:0.0 	priority:-1330.4413116764636
index:3488 	label:0.0 	priority:-1264.2778027457514
index:3489 	label:0.0 	priority:-297.62128989577826
index:3490 	label:0.0 	priority:-1350.901909877673
index:3491 	label:0.0 	priority:-57.44032200795535
index:3492 	label:0.0 	priority:-187.33473636648677
index:3493 	label:0.0 	priority:-1311.4666334708018
index:3494 	label:0.0 	priority:-717.781845406522
index:3495 	label:0.0 	priority:-1013.1764319965449
index:3496 	label:0.0 	priority:-265.2713849816056
index:3497 	label:0.0 	priority:-628.1117690605724
index:3498 	label:0.0 	priority:-396.28906820545717
index:3499 	label:0.0 	priority:-97.30771278037689
index:3500 	label:0.0 	priority:-998.1871505242714
index:3501 	label:0.0 	priority:-57.44032200795535
index:3502 	label:0.0 	priority:-213.31361923819304
index:3503 	label:0.0 	priority:-149.26547852378945
index:3504 	label:0.0 	priority:-51.95776574341256
index:3505 	label:0.0 	priority:-1418.686557513941
index:3506 	label:0.0 	priority:-57.44032200795535
index:3507 	label:0.0 	priority:-375.48336462164775
index:3508 	label:0.0 	priority:-337.72547733218164
index:3509 	label:0.0 	priority:-51.95776574341256
index:3510 	label:0.0 	priority:-187.33473636648677
index:3511 	label:0.0 	priority:-317.22915072501814
index:3512 	label:0.0 	priority:-207.83106297365023
index:3513 	label:0.0 	priority:-193.37007918224327
index:3514 	label:0.0 	priority:-1459.3794447650052
index:3515 	label:0.0 	priority:-135.37697062307421
index:3516 	label:0.0 	priority:-1512.0735154272538
index:3517 	label:0.0 	priority:-602.9968623137872
index:3518 	label:0.0 	priority:-57.44032200795535
index:3519 	label:0.0 	priority:-956.0043095412726
index:3520 	label:0.0 	priority:-285.7677115887691
index:3521 	label:0.0 	priority:-499.0813308269621
index:3522 	label:0.0 	priority:-918.7986603270716
index:3523 	label:0.0 	priority:-57.44032200795535
index:3524 	label:0.0 	priority:-415.66212594730047
index:3525 	label:0.0 	priority:-51.95776868852555
index:3526 	label:0.0 	priority:-1276.8911000464088
index:3527 	label:0.0 	priority:-577.017979442081
index:3528 	label:0.0 	priority:-187.33473636648677
index:3529 	label:0.0 	priority:-57.44032200795535
index:3530 	label:0.0 	priority:-447.1235650835495
index:3531 	label:0.0 	priority:-259.7888287170628
index:3532 	label:0.0 	priority:-628.9757451854936
index:3533 	label:0.0 	priority:-584.4143277186638
index:3534 	label:0.0 	priority:-1013.9725353359718
index:3535 	label:0.0 	priority:-555.7579506904127
index:3536 	label:0.0 	priority:-57.44032200795535
index:3537 	label:0.0 	priority:-1525.593664369877
index:3538 	label:0.0 	priority:-483.4881057360899
index:3539 	label:0.0 	priority:-389.6832430755942
index:3540 	label:0.0 	priority:-421.14468221184325
index:3541 	label:0.0 	priority:-57.44032200795535
index:3542 	label:0.0 	priority:-467.619891690713
index:3543 	label:0.0 	priority:-51.95776574341256
index:3544 	label:0.0 	priority:-31.461439136249073
index:3545 	label:0.0 	priority:-1333.55378893347
index:3546 	label:0.0 	priority:-135.37697062307421
index:3547 	label:0.0 	priority:-1358.1870792755271
index:3548 	label:0.0 	priority:-1052.595450087033
index:3549 	label:0.0 	priority:-57.44032200795535
index:3550 	label:0.0 	priority:-767.8553130070314
index:3551 	label:0.0 	priority:-109.39808775136791
index:3552 	label:0.0 	priority:-869.0777502568762
index:3553 	label:0.0 	priority:-794.9343506410373
index:3554 	label:0.0 	priority:-1610.7697012156123
index:3555 	label:0.0 	priority:-551.0390965703747
index:3556 	label:0.0 	priority:-1318.589439314351
index:3557 	label:0.0 	priority:-149.26547852378945
index:3558 	label:0.0 	priority:-109.39808775136791
index:3559 	label:0.0 	priority:-1239.1575214304214
index:3560 	label:0.0 	priority:-630.4156268087509
index:3561 	label:0.0 	priority:-571.5354231775382
index:3562 	label:0.0 	priority:-221.71957087436547
index:3563 	label:0.0 	priority:-109.39808775136791
index:3564 	label:0.0 	priority:-881.6041488417628
index:3565 	label:0.0 	priority:-966.7012225176752
index:3566 	label:0.0 	priority:-1271.2747902812846
index:3567 	label:0.0 	priority:-1221.007494970195
index:3568 	label:0.0 	priority:-135.37697062307421
index:3569 	label:0.0 	priority:-1044.637871132794
index:3570 	label:0.0 	priority:-1362.5599420788458
index:3571 	label:0.0 	priority:-31.461439136249073
index:3572 	label:0.0 	priority:-197.72039414732086
index:3573 	label:0.0 	priority:-825.9324371883096
index:3574 	label:0.0 	priority:-369.1869164684307
index:3575 	label:0.0 	priority:-122.04124927357266
index:3576 	label:0.0 	priority:-1195.0286120984888
index:3577 	label:0.0 	priority:-538.2118678487851
index:3578 	label:0.0 	priority:-239.29250210989932
index:3579 	label:0.0 	priority:-859.0140034458014
index:3580 	label:0.0 	priority:-1461.739878703352
index:3581 	label:0.0 	priority:-504.51478814322934
index:3582 	label:0.0 	priority:-291.25026785331187
index:3583 	label:0.0 	priority:-317.22915072501814
index:3584 	label:0.0 	priority:-135.37697062307421
index:3585 	label:0.0 	priority:-1603.2430466668586
index:3586 	label:0.0 	priority:-661.3300393802397
index:3587 	label:0.0 	priority:-525.0602136986685
index:3588 	label:0.0 	priority:-628.9757451854936
index:3589 	label:0.0 	priority:-380.96592088619053
index:3590 	label:0.0 	priority:-259.7888287170628
index:3591 	label:0.0 	priority:-291.25026785331187
index:3592 	label:0.0 	priority:-343.2080335967244
index:3593 	label:0.0 	priority:-1448.5779568256794
index:3594 	label:0.0 	priority:-296.6837251695791
index:3595 	label:0.0 	priority:-143.33454957731328
index:3596 	label:0.0 	priority:-602.9968623137872
index:3597 	label:0.0 	priority:-140.28007213936556
index:3598 	label:0.0 	priority:-1492.454356437377
index:3599 	label:0.0 	priority:-831.3242518946009
index:3600 	label:0.0 	priority:-597.882412085919
index:3601 	label:0.0 	priority:-623.4931889209507
index:3602 	label:0.0 	priority:-226.53441584800433
index:3603 	label:0.0 	priority:-510.8603352447219
index:3604 	label:0.0 	priority:-623.177429087146
index:3605 	label:0.0 	priority:-57.44032200795535
index:3606 	label:0.0 	priority:-1420.6171267462814
index:3607 	label:0.0 	priority:-123.28659565208316
index:3608 	label:0.0 	priority:-614.722378502698
index:3609 	label:0.0 	priority:-580.5205766405447
index:3610 	label:0.0 	priority:-369.1869164684307
index:3611 	label:0.0 	priority:-1659.5429094483648
index:3612 	label:0.0 	priority:-57.44032200795535
index:3613 	label:0.0 	priority:-955.8389500871313
index:3614 	label:0.0 	priority:-1440.6921362508547
index:3615 	label:0.0 	priority:-291.25026785331187
index:3616 	label:0.0 	priority:-259.7888287170628
index:3617 	label:0.0 	priority:-1411.5674640567224
index:3618 	label:0.0 	priority:-1392.5156599012807
index:3619 	label:0.0 	priority:-363.7043602038879
index:3620 	label:0.0 	priority:-127.52380553811545
index:3621 	label:0.0 	priority:-51.95776574341256
index:3622 	label:0.0 	priority:-57.44032200795535
index:3623 	label:0.0 	priority:-51.95776574341256
index:3624 	label:0.0 	priority:-1231.3931527510292
index:3625 	label:0.0 	priority:-285.7677115887691
index:3626 	label:0.0 	priority:-1004.066739459442
index:3627 	label:0.0 	priority:-135.37697062307421
index:3628 	label:0.0 	priority:-1039.707680757567
index:3629 	label:0.0 	priority:-1029.322010520345
index:3630 	label:0.0 	priority:-125.71105584365843
index:3631 	label:0.0 	priority:-57.44032200795535
index:3632 	label:0.0 	priority:-361.9094759022843
index:3633 	label:0.0 	priority:-57.44032200795535
index:3634 	label:0.0 	priority:-305.1387757540271
index:3635 	label:0.0 	priority:-739.3020443399474
index:3636 	label:0.0 	priority:-1383.3694366942336
index:3637 	label:0.0 	priority:-1408.3422313366818
index:3638 	label:0.0 	priority:-317.22915072501814
index:3639 	label:0.0 	priority:-51.95776574341256
index:3640 	label:0.0 	priority:-422.5845638351006
index:3641 	label:0.0 	priority:-1240.1009417356127
index:3642 	label:0.0 	priority:-205.4604541532343
index:3643 	label:0.0 	priority:-71.3288299086706
index:3644 	label:0.0 	priority:-83.41920487966163
index:3645 	label:0.0 	priority:-484.96041554283846
index:3646 	label:0.0 	priority:-331.1176586257334
index:3647 	label:0.0 	priority:-311.74659446047536
index:3648 	label:0.0 	priority:-187.33473636648677
index:3649 	label:0.0 	priority:-545.5565403058318
index:3650 	label:0.0 	priority:-51.95776574341256
index:3651 	label:0.0 	priority:-259.9231484687484
index:3652 	label:0.0 	priority:-329.0081551427779
index:3653 	label:0.0 	priority:-363.7043602038879
index:3654 	label:0.0 	priority:-1361.9714357270923
index:3655 	label:0.0 	priority:-240.61781893908915
index:3656 	label:0.0 	priority:-921.629065259758
index:3657 	label:0.0 	priority:-595.7873383047182
index:3658 	label:0.0 	priority:-57.44032200795535
index:3659 	label:0.0 	priority:-181.85218010194396
index:3660 	label:0.0 	priority:-57.44032200795535
index:3661 	label:0.0 	priority:-51.95776574341256
index:3662 	label:0.0 	priority:-71.3288299086706
index:3663 	label:0.0 	priority:-51.95776574341256
index:3664 	label:0.0 	priority:-57.44032200795535
index:3665 	label:0.0 	priority:-447.1235650835495
index:3666 	label:0.0 	priority:-259.7888287170628
index:3667 	label:0.0 	priority:-1116.8539763103768
index:3668 	label:0.0 	priority:-57.44032200795535
index:3669 	label:0.0 	priority:-659.8235876642686
index:3670 	label:0.0 	priority:-551.0390965703747
index:3671 	label:0.0 	priority:-414.79375975915053
index:3672 	label:0.0 	priority:-363.7043602038879
index:3673 	label:0.0 	priority:-954.1624748647507
index:3674 	label:0.0 	priority:-1426.685468071755
index:3675 	label:0.0 	priority:-317.22915072501814
index:3676 	label:0.0 	priority:-1382.3633484649756
index:3677 	label:0.0 	priority:-1069.6860268073417
index:3678 	label:0.0 	priority:-975.1274840206491
index:3679 	label:0.0 	priority:-1330.4055827215632
index:3680 	label:0.0 	priority:-271.56783313482254
index:3681 	label:0.0 	priority:-239.29250210989932
index:3682 	label:0.0 	priority:-836.8068081591438
index:3683 	label:0.0 	priority:-593.1635579658811
index:3684 	label:0.0 	priority:-57.44032200795535
index:3685 	label:0.0 	priority:-1357.1939682013701
index:3686 	label:0.0 	priority:-97.30771278037689
index:3687 	label:0.0 	priority:-461.01207298426476
index:3688 	label:0.0 	priority:-829.5293675929975
index:3689 	label:0.0 	priority:-473.1024479552558
index:3690 	label:0.0 	priority:-948.7588817700307
index:3691 	label:0.0 	priority:-499.0813308269621
index:3692 	label:0.0 	priority:-768.387451136709
index:3693 	label:0.0 	priority:-1413.7210341566051
index:3694 	label:0.0 	priority:-187.33473636648677
index:3695 	label:0.0 	priority:-901.9299717147244
index:3696 	label:0.0 	priority:-701.4298375360695
index:3697 	label:0.0 	priority:-824.3470236760422
index:3698 	label:0.0 	priority:-354.9870380144842
index:3699 	label:0.0 	priority:-1390.3209274192145
index:3700 	label:0.0 	priority:-83.41920487966163
index:3701 	label:0.0 	priority:-51.95776574341256
index:3702 	label:0.0 	priority:-512.2958275874058
index:3703 	label:0.0 	priority:-51.95776574341256
index:3704 	label:0.0 	priority:-259.7888287170628
index:3705 	label:0.0 	priority:-377.14449542266976
index:3706 	label:0.0 	priority:-97.30771278037689
index:3707 	label:0.0 	priority:-187.33473636648677
index:3708 	label:0.0 	priority:-51.95776574341256
index:3709 	label:0.0 	priority:-1558.7329723023768
index:3710 	label:0.0 	priority:-97.31115741126985
index:3711 	label:0.0 	priority:-966.7012225176752
index:3712 	label:0.0 	priority:-875.9387401283628
index:3713 	label:0.0 	priority:-57.44032200795535
index:3714 	label:0.0 	priority:-1213.8470699094016
index:3715 	label:0.0 	priority:-213.31361923819304
index:3716 	label:0.0 	priority:-702.8648267829711
index:3717 	label:0.0 	priority:-654.9546280571998
index:3718 	label:0.0 	priority:-57.44032200795535
index:3719 	label:0.0 	priority:-265.2713849816056
index:3720 	label:0.0 	priority:-57.44032200795535
index:3721 	label:0.0 	priority:-57.44032200795535
index:3722 	label:0.0 	priority:-71.5663143384311
index:3723 	label:0.0 	priority:-265.2713849816056
index:3724 	label:0.0 	priority:-1401.2985688598237
index:3725 	label:0.0 	priority:-699.0045742193095
index:3726 	label:0.0 	priority:-161.3558534948198
index:3727 	label:0.0 	priority:-331.1176586257334
index:3728 	label:0.0 	priority:-452.0971402059313
index:3729 	label:0.0 	priority:-57.44032200795535
index:3730 	label:0.0 	priority:-51.95776574341256
index:3731 	label:0.0 	priority:-1378.2863503440733
index:3732 	label:0.0 	priority:-571.5354231775382
index:3733 	label:0.0 	priority:-149.26547852378945
index:3734 	label:0.0 	priority:-602.9968623137872
index:3735 	label:0.0 	priority:-1013.1764319965449
index:3736 	label:0.0 	priority:-627.6632597615693
index:3737 	label:0.0 	priority:-135.37697062307421
index:3738 	label:0.0 	priority:-649.472071792657
index:3739 	label:0.0 	priority:-1352.64920808998
index:3740 	label:0.0 	priority:-1484.7177737394854
index:3741 	label:0.0 	priority:-510.93929841454474
index:3742 	label:0.0 	priority:-987.0136382726315
index:3743 	label:0.0 	priority:-617.4377236474304
index:3744 	label:0.0 	priority:-1018.6589882610878
index:3745 	label:0.0 	priority:-1012.403631139032
index:3746 	label:0.0 	priority:-57.44032200795535
index:3747 	label:0.0 	priority:-1149.36290522772
index:3748 	label:0.0 	priority:-305.1387757540271
index:3749 	label:0.0 	priority:-91.8251565158341
index:3750 	label:0.0 	priority:-1315.3852983486668
index:3751 	label:0.0 	priority:-394.9333919567286
index:3752 	label:0.0 	priority:-57.44032200795535
index:3753 	label:0.0 	priority:-956.7248317821732
index:3754 	label:0.0 	priority:-271.56783313482254
index:3755 	label:0.0 	priority:-184.73078120154202
index:3756 	label:0.0 	priority:-57.44032200795535
index:3757 	label:0.0 	priority:-713.2044526732559
index:3758 	label:0.0 	priority:-175.24436139549573
index:3759 	label:0.0 	priority:-187.33473636648677
index:3760 	label:0.0 	priority:-1473.5236001064297
index:3761 	label:0.0 	priority:-511.41268867764984
index:3762 	label:0.0 	priority:-110.58789639509834
index:3763 	label:0.0 	priority:-135.37697062307421
index:3764 	label:0.0 	priority:-57.44032200795535
index:3765 	label:0.0 	priority:-1324.9808984196911
index:3766 	label:0.0 	priority:-572.087776610466
index:3767 	label:0.0 	priority:-1117.09196348337
index:3768 	label:0.0 	priority:-1096.5956368762065
index:3769 	label:0.0 	priority:-1134.9971652415625
index:3770 	label:0.0 	priority:-447.21299625295165
index:3771 	label:0.0 	priority:-1376.6965448041797
index:3772 	label:0.0 	priority:-155.87329723023768
index:3773 	label:0.0 	priority:-213.31361923819304
index:3774 	label:0.0 	priority:-945.6254411622601
index:3775 	label:0.0 	priority:-1020.5529824317939
index:3776 	label:0.0 	priority:-265.2713849816056
index:3777 	label:0.0 	priority:-51.95776574341256
index:3778 	label:0.0 	priority:-51.95776574341256
index:3779 	label:0.0 	priority:-51.95776574341256
index:3780 	label:0.0 	priority:-51.95776574341256
index:3781 	label:0.0 	priority:-57.44032200795535
index:3782 	label:0.0 	priority:-810.8279252874374
index:3783 	label:0.0 	priority:-301.63592563414596
index:3784 	label:0.0 	priority:-213.31361923819304
index:3785 	label:0.0 	priority:-1045.3420895144643
index:3786 	label:0.0 	priority:-51.95776574341256
index:3787 	label:0.0 	priority:-103.91553148682512
index:3788 	label:0.0 	priority:-914.7434567742627
index:3789 	label:0.0 	priority:-1207.8760090138223
index:3790 	label:0.0 	priority:-473.1024479552558
index:3791 	label:0.0 	priority:-680.9335109289061
index:3792 	label:0.0 	priority:-467.4356442944598
index:3793 	label:0.0 	priority:-317.22915072501814
index:3794 	label:0.0 	priority:-531.352272571312
index:3795 	label:0.0 	priority:-307.3960068692334
index:3796 	label:0.0 	priority:-550.1751196627982
index:3797 	label:0.0 	priority:-551.0390965703747
index:3798 	label:0.0 	priority:-169.76180513095292
index:3799 	label:0.0 	priority:-51.95776574341256
index:3800 	label:0.0 	priority:-928.2625551628672
index:3801 	label:0.0 	priority:-512.521466045744
index:3802 	label:0.0 	priority:-1343.741484267933
index:3803 	label:0.0 	priority:-207.83106297365023
index:3804 	label:0.0 	priority:-489.78016460873346
index:3805 	label:0.0 	priority:-421.2734047546022
index:3806 	label:0.0 	priority:-651.4177718625106
index:3807 	label:0.0 	priority:-57.44032200795535
index:3808 	label:0.0 	priority:-966.7012225176752
index:3809 	label:0.0 	priority:-727.4087204077758
index:3810 	label:0.0 	priority:-57.44032200795535
index:3811 	label:0.0 	priority:-57.44032200795535
index:3812 	label:0.0 	priority:-431.8112988385099
index:3813 	label:0.0 	priority:-155.11355399507306
index:3814 	label:0.0 	priority:-525.0602136986685
index:3815 	label:0.0 	priority:-218.74707655446025
index:3816 	label:0.0 	priority:-1484.1257900797104
index:3817 	label:0.0 	priority:-613.9621550397413
index:3818 	label:0.0 	priority:-745.2411581627397
index:3819 	label:0.0 	priority:-51.95776574341256
index:3820 	label:0.0 	priority:-51.95776574341256
index:3821 	label:0.0 	priority:-103.91553148682512
index:3822 	label:0.0 	priority:-71.3288299086706
index:3823 	label:0.0 	priority:-460.0295921394358
index:3824 	label:0.0 	priority:-356.46392141925304
index:3825 	label:0.0 	priority:-516.3894264955964
index:3826 	label:0.0 	priority:-758.8702111507916
index:3827 	label:0.0 	priority:-616.3327638601572
index:3828 	label:0.0 	priority:-571.8104121320429
index:3829 	label:0.0 	priority:-597.5143060492444
index:3830 	label:0.0 	priority:-239.3035179883643
